w,fc,sclass,size3,labunits,mandays,farmvaluee,machinee,buildingse,landimpe,labfame,labcase,conacree,hiredlabe,intereste,opexmachinery,opexbuildings,upkeepe,limee,annuitiese,ratee,insurancee,fuellubse,esbe,phonee,rentretirefame,rentretirenonfame,miscoverheade,dairyinggrossoutput,cattlegrossoutput,sheepgrossoutput,cropsgrossoutput,cropandlivegrossoutput,othergrantsandsubs,aidairy,aicattle,aisheep,advisefee,maritalstat,hohsex,age,offjobtype,offjobinc,childunder5,childunder15,childunder19,loan,sub1,sub2,sub3,sub4,sub5,sub6,sub7,sub8,sub9,sub10,sub11,sub12,sub13,sub14,sub15,sub16,sub17,sub18,sub19,sub20,sub21,sub22,sub23,sub24,sub25,sub26,sub27,sub28,sub29,sub30,sub31,sub32,sub33,sub34,sub35,sub36,sub37,sub38,sub39,sub40,sub41,sub42,sub43,sub44,sub45,sub46,sub47,sub48,sub49,sub50,sub51,sub52,sub53,sub54,sub55,sub56,sub57,sub58,sub59,sub60,sub61,sub62,sub63,sub64,sub65,sub66,sub67,sub68,sub69,sub70,sub71,sub72,sub73,sub74,sub75,sub76,sub77,sub78,sub79,DYave,DYbullave,DYcloseinv,DYmilkgal,DYmilke,DYsubs,DYconcentrates,DYpasture,DYwinfor,DYmisccosts,DYownquota,DYleasedquota,DYletquota,DYquota,DYfat,DYprotein,DYforagearea,DYfeedarea,t
66.14815,22456,131,55.84671,1.33,207.22,800000,52332.57,15027.24,0,20065.33,0,2900,0,657,9737,0,1045,0,0,0,446,4978,318,329,0,0,1308,0,47417,0,0,47417,25477.5,0,41,0,0,1,1,62,3,,0,0,0,9320,0,0,0,0,0,6651,0,0,0,1435,1435,0,0,0,4815,4815,0,0,0,1779,3579,0,0,0,0,0,0,0,0,6958,6958,0,3428,0,15398.51,0,0,0,0,0,0,1,.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.14815,23447,230,54.63264,1,244.49,850000,9671.54,25179.46,0,15049,0,0,0,0,2604,1200,1080,0,0,0,470,1480,594,344,0,0,989,0,24815,6301,0,31116,20745.4,0,0,0,0,1,1,34,1,,0,1,0,0,0,0,0,0,0,6300,0,0,0,2330,2330,0,0,0,0,0,0,0,0,2400,2400,0,0,0,0,0,0,0,0,3040,3040,0,3428,0,11017.38,0,0,0,0,63,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.10606,19303,233,39.45691,1.2,161.55,700000,36087.49,18331.25,0,18092.24,0,1,0,3793,2017,537,608,0,0,0,665,700,231,213,0,0,1964,0,26267,5415,0,31682,22995,0,0,0,418,1,1,45,1,,0,0,2,67196,0,0,0,0,0,6051,0,0,0,986,986,0,0,0,617,617,0,0,0,3764,6632,0,0,0,0,937,0,0,0,2824,2824,0,3418,0,13526,0,0,0,0,79,79,1,.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.9412,22076,501,21.85306,1,121.15,102000,814.04,8825.75,0,15049,0,0,0,84,1446,223,259,0,0,0,211,350,511,170,0,0,1344,14552,1680,0,0,16232,3071,327,0,0,75,1,1,42,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,1743,0,1328,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.33,0,7000,51843,13784,1322,986,1517.8,1353.16,1452,57244,0,0,57244,7692.81,8474.61,15.03005,15.98106,0
79,18501,309,21.85306,1,195.89,244425,15923.72,0,3519.75,15049,0,0,0,664,1693,210,541,413,0,0,1104,1050,1357,176,0,0,3347,44003.22,11223,0,0,55226.22,3517,1123,0,0,0,3,1,45,3,,0,0,0,3135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,3517,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9,0,22860,158767,42104.22,3556,3883,2513.36,2378.99,5674.459961,146948,0,0,146948,22679.1,26278.8,15.9932,19.70417,0
39.176,19244,134,59.08419,1,536.89,490000,45913.19,121529,0,15049,0,7926,0,9603.09,6620,439,1294,0,0,0,4106,4410,2322,209,0,0,6304,95363,37248,0,0,132611,13034,2330,0,0,226,1,1,36,3,,1,1,0,174075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909,0,0,0,0,0,0,2292,0,10742,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.8,1,121296,423866,109399,9959,7600,4496.04,5226.72,11310.94043,411367,0,0,411537,60225.1,69011.2,38.90654,47.2107,0
92.10606,21291,431,40.87331,.83,76.32,700000,10318.4,53272.74,4835.72,12540.83,0,0,0,26,2252,359,518,0,0,0,109,1040,425,355,0,0,698,0,27283,0,0,27283,29572,0,0,0,365,1,1,32,1,,0,1,0,0,0,0,0,0,0,7539,0,0,0,0,0,0,0,0,450,450,0,0,0,0,9450,0,0,0,0,0,0,0,0,6480,6480,0,3672,0,18361,0,0,0,0,0,0,.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.176,16309,422,99.55282,1,645.25,402183,7635.16,53969.07,23979.17,15049,0,17267,0,522.44,1821,391,1078,450,0,0,116,982,1814,350,0,0,3370,114405.8,39990,0,0,154395.8,18352,1140,0,0,0,1,1,50,3,,0,0,0,10291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,605,0,0,0,3833,5103,0,0,0,0,440,0,0,0,2600,2600,0,3647,0,14705,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.38,2,79800,393231,107593.8,7710,22089,6485.16,16379.27,11017.53027,255581,66311,0,343062,58398.1,68964.1,50.06374,78.72362,0
92.70588,19286,328,25.49524,.64,64.8,504000,17297.91,27708.82,11732.72,9614.64,0,0,0,0,562,103,0,0,0,0,350,300,60,57,0,0,1350,0,7791,0,0,7791,6903,0,200,0,0,1,1,35,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,1076,0,0,0,270,270,0,0,0,420,420,0,0,0,0,155,0,0,0,1360,1360,0,1845,0,5058,0,0,0,0,0,0,.56,.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.17647,16399,114,55.44202,.61,92.66,2000000,19215,22096.33,9759.01,9196.61,0,0,0,610,2677.97,1078.1,779.5,1250,0,0,1598,1162,435,291,0,0,4612.6,0,10917.24,0,16419,27336.24,36317.4,0,0,0,108,1,1,48,2,,0,0,0,0,0,0,0,0,0,8422.7,0,0,0,0,0,0,0,0,945,945,0,0,0,0,2805,0,0,0,0,738,0,0,0,2000,2000,0,1171.7,0,26723,0,0,0,0,0,0,.5,.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,24076,115,24.68586,1.15,239.11,610000,29985.63,23654.26,0,15049,2210,0,0,0,5202,102,825,1429,0,0,0,2034,1149,241,0,0,3601,50285,3860,0,0,54145,3520,2409,0,0,0,1,2,64,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3520,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.66,0,21850,157390,48441,3520,5943,2809.22,2936.51,9627,141050,7646,0,151628,23478.5,25930.1,19.16189,25.25242,0
91.34375,14130,501,72.84353,1,160.86,157800,5077.96,18508.16,9665.58,15049,0,0,0,0,1376,45,542,0,0,0,150,410,278,124,0,0,1489,0,7156,5912,0,13068,24382,0,0,0,550,3,1,49,1,,0,0,0,0,0,0,0,0,0,7466,0,0,0,986,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,880,880,0,4126,0,12790,0,0,0,0,324,324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.57377,15623,422,53.0139,1.23,346.37,750000,23415.82,91633.85,3277.3,15049,275,1300,4131,1404,5070,1682,1110,0,0,0,781,1745,1339,827,0,0,2673,101294,19034,0,0,120328,17826,1185,0,0,555,1,1,42,3,,0,0,1,24509,0,0,0,0,0,6040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,0,0,0,0,0,0,0,0,11786,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.48,1.67,52300,334884,95394,7912,4591,5084.38,5810.07,10663.24023,340729,0,0,357072,49724,57642.9,35.05392,40.59813,0
33,24400,131,150.5433,2.29,608.95,2590000,44174.79,41935.66,0,34529.09,0,3500,0,503.37,5542,198,876,0,0,0,2905,1965,408,357,0,0,5572,0,69098,28526,14735,112359,44292,0,0,0,226,1,1,70,3,,0,0,0,8989,0,0,4613,0,0,0,0,0,0,1577,1577,0,0,0,1049,1049,0,0,0,6903,14702,0,0,0,0,4583,0,0,0,7308,7308,0,3615,0,40677,0,0,0,0,368,368,2,.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.9412,23424,329,15.37808,1,280.84,250000,5211.29,5077.7,0,15049,0,0,0,0,1998,0,300,0,0,0,120,1300,790,200,0,0,300,17018,4410,0,0,21428,5150,0,50,0,0,1,1,30,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,360,0,0,0,672,852,0,0,0,0,278,0,0,0,0,0,0,1250,0,3900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.24,1,15450,64797,16058,1520,3300,559.96,2024.15,1793,63368,0,0,63368,9631.7,11269.2,11.06412,14.15188,0
56.12308,22265,134,83.36537,2.07,598.77,1040000,20890.02,46651.93,0,26753.78,0,15362,3760,0,13352,7662,2949,0,0,0,3050,6205,1240,307,0,0,4096,32946,22175,16459,16075,87655,22479.8,60,0,0,257,3,1,40,3,,0,0,0,0,0,0,2826,0,0,0,0,0,0,0,0,0,0,0,240,240,0,0,0,2365,4336,0,0,0,0,908,0,0,0,1568,1568,0,0,0,22479.75,0,0,0,0,227,227,1.78,0,.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.57,.92,21700,122531,30866,2582,1644,1673.32,1738.55,3597,115187,0,0,115187,17352.5,19222.3,13.53271,15.39427,0
66.14815,21133,131,78.10445,3.08,310.6,772000,81129.84,66055.3,0,43391.29,0,0,3201,0,10299,1831,2463,0,0,0,2425,5604,368,334,0,0,3810,0,68116,16766,396,85278,41589,0,0,0,515,1,1,68,3,,0,0,0,0,0,0,396,0,0,6040,0,0,0,2690,2690,0,0,0,487,487,0,0,0,2541,10649,0,0,0,0,4441,0,0,0,0,0,0,1204,0,34345,0,0,0,0,163,163,2,.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.57377,22136,115,48.15767,1.17,465.84,675000,27156.97,47860.82,0,15049,0,1000,2471,1551.45,6865,1884,2166,0,0,0,1422,1685,2148,846,0,0,2274,66230.04,32188,0,0,98418.04,15085,981,0,0,0,1,1,52,3,,0,0,1,6331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15085,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.98,1.42,49000,253182,65296.04,4947,2572,4028.6,4504.06,6117,216542,0,0,216542,0,0,24.05455,26.68501,0
195.8696,23171,233,16.18745,.71,96.06,240000,14100.01,9975,0,10701.51,0,0,0,266.28,1748,60,2305,0,0,0,195,355,95,80,0,0,614,0,13823,0,420,14243,4671,0,375,0,69,1,1,34,1,,2,0,0,7396,0,0,0,0,0,0,0,0,0,359,359,0,0,0,300,300,0,0,0,1176,1176,0,0,0,0,126,0,0,0,920,920,0,1391,0,3280,0,0,0,0,0,0,.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.14815,19101,131,66.77323,1.89,346.02,1120000,9834.3,1140,0,28425.89,0,3119,0,0,1993,0,3118,0,0,0,629,1014,525,310,0,0,2672,0,43773,8339,2452,54564,33423,0,1193,0,0,1,1,36,3,,0,0,0,0,0,138,0,0,0,0,0,0,0,3586,3586,0,0,0,1209,1209,0,0,0,0,1380,0,0,0,0,2929,0,0,0,6767,6767,0,3428,0,29857,0,0,0,0,113,113,1,.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.10606,8115,134,47.34829,1.33,151.63,650000,30467.22,38484.47,0,20065.33,0,3540,0,0,5832,325,712,0,0,0,461,2532,285,306,0,0,3038,0,45678,1924,0,47602,45833.2,0,46,0,365,1,1,45,1,,1,0,0,0,0,0,0,0,0,8145,0,0,0,551,551,0,0,0,2963,2963,0,0,0,0,5287,0,0,0,0,2618,0,0,0,9781,9781,0,2479,0,35209.21,0,0,0,0,1,1,1,.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172.2115,24281,114,19.42494,1,122.86,560000,27596.47,25519.3,3252.32,15049,0,780,0,162,3263,45,519,0,0,0,678,725,375,230,0,0,1796,0,21473,0,0,21473,16376,0,201,0,328,1,1,47,2,,0,0,1,0,0,2344,0,0,0,0,0,0,0,1338,1338,0,0,0,1050,1050,0,0,0,1050,1050,0,0,0,0,1653,0,0,0,0,0,0,0,0,14032,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.63333,18437,220,43.30143,1,354.78,712000,12298.31,16323.8,712.5,15049,0,4000,0,507,5341,1963,3825,1425,0,0,1050,2588,225,460,0,0,4571,0,29843,7496,1000,38339,24752.1,0,0,0,379,3,1,28,3,,0,0,0,0,0,0,0,0,0,8370,0,0,0,1386,1386,0,0,0,300,300,0,0,0,3108,3108,0,0,0,0,455,0,0,0,4480,4480,0,0,0,16382.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,781,0,0,0,0,0,0,0,0,0,0,0,0,0
119.3333,20070,235,40.06394,1.24,234.2,485675,13804.77,5292.33,6061.9,13293.28,0,1800,2450,1235.52,3320,824,1679,448,0,0,1388,889,614,372,0,0,2146,0,0,16167,1700,17867,9710.54,0,0,0,0,1,1,57,1,,0,0,0,8419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9710.54,0,0,0,0,617,617,.88,0,.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.70588,23208,230,30.35147,1,166.98,560000,5587.72,24693.01,0,15049,0,0,0,0,1226,1600,527,0,0,0,120,600,240,284,0,0,1884,0,26895,9435,0,36330,25870,0,0,0,0,1,1,42,3,,0,0,1,0,0,0,0,0,0,5690,0,0,0,3748,3748,0,0,0,840,840,0,0,0,0,0,0,0,0,0,1622,0,0,0,1992,1992,0,2653,0,17527,0,0,0,0,111,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.57377,15497,422,52.20453,1.11,338.28,411708,9022.55,32701.27,51489.45,15049,0,0,1200,1563.86,2527,976,209,0,0,0,125,1185,825,387,0,0,2319,68206.56,11443,0,600,80249.56,9216,294,0,0,0,1,1,48,3,,0,0,0,10805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,420,0,0,0,0,0,0,0,0,0,0,0,3520,0,5696,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.56,1.33,33100,252923,66804.56,5883,9317,3263.01,3843.4,7004.02002,236671,5648,0,244977,36113.3,40308.1,24.61302,33.65776,0
58.31707,5626,422,101.1716,1.33,157.22,300000,21877.48,25159.85,16017.44,20065.33,0,0,0,258.3,1213,20,38,0,0,0,150,681,97,173,0,0,1174,0,16938,0,0,16938,15517,0,0,0,69,1,1,78,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,2421,2421,0,0,0,810,810,0,0,0,1050,1230,0,0,0,0,695,0,0,0,3280,3280,0,4000,0,11517,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.1579,24274,114,32.3749,.8,164.98,520000,6676.74,21444.66,0,12039.2,0,1500,0,0,910,873,1092,340,0,0,982,580,537,409,0,0,2422,0,35037,0,1198,36235,10928,0,0,0,0,3,1,36,2,,0,2,1,0,0,689,1198,0,0,4491,0,0,0,0,0,0,0,0,158,158,0,0,0,730,1440,0,0,0,0,245,0,0,0,3840,3840,0,0,0,6437,0,0,0,0,0,0,.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.63333,16461,131,47.34829,1.74,245.79,400000,3073.32,13278.02,7083.2,26126.74,0,0,0,0,935,0,500,0,0,0,115,480,126,85,0,0,450,0,11976,3944,11,15041,11399,0,125,0,0,1,1,57,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,1076,0,0,0,360,360,0,0,0,1050,1050,0,0,0,0,396,0,0,0,1840,1840,0,3195,0,8204,0,0,0,0,115,115,.74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.31707,6300,134,63.94043,1.03,196.65,770000,5231.61,59440.54,1931.04,15049,0,4303,344,1366.6,3057,423,330,0,0,0,1759,1508,592,207,0,0,5540,0,32341,0,7992,40333,26441,0,0,0,426,1,1,48,3,,0,0,0,25395,0,600,6242,0,0,7903,0,0,0,4214,4214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1961,0,0,0,3760,3760,0,0,0,17938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.57377,17075,237,50.58578,1.75,402.81,1320000,23026.93,59594.65,39428.8,25081.67,300,1100,1125,2080.72,6407,2612,2614,0,0,0,985,2379,2119,756,0,0,5115,91635.46,26685,0,0,118320.5,26122,0,0,0,1245,1,1,54,3,,0,0,0,47162,0,1000,0,0,0,8089,0,0,0,0,0,0,0,0,891,891,0,0,0,1455,1455,0,0,0,0,182,0,0,0,515,515,0,2070,0,15963,0,0,0,0,0,0,1.33,.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.73,1.83,58200,324314,90769.46,7697,11810,3171.57,8752.86,11677,323057,0,0,323057,45878.1,53730,30.8897,43.05862,0
35.5,16289,422,121.8106,2.14,1049.44,1600000,71151.7,179686,81594.83,30098,0,10360,2620,1695.5,14954,1419,1130,0,0,0,735,9240,3704,899,0,0,2784,172504,74132,0,0,246636,50659,1550,0,0,0,1,1,50,3,,0,1,0,30652,0,1540,0,0,0,0,0,0,0,0,0,0,0,0,135,135,0,0,0,8664,13644,0,0,0,0,4075,0,0,0,0,0,0,3566,0,47093,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.03,2.33,116400,575057,167040,15816,20992,6173.12,12689.22,25976.2793,455223,204378,0,698565,89875.2,108474,58.29101,83.09019,0
608.25,23599,114,6.879666,.69,48.1,0,178.97,0,0,10433.97,0,2850,0,0,380,20,133,0,0,0,0,220,0,216,0,0,646,0,5248,6187,750,12185,4741,0,0,0,0,3,1,32,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,273,0,0,0,800,800,0,0,0,4741,0,0,0,0,0,0,.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230.7143,12061,115,6.677323,.36,51.64,165000,2847.96,9657.9,0,5434.36,0,0,0,0,143,0,50,0,0,0,0,65,130,168,0,0,305,0,4826,0,0,4826,3465,0,305,0,0,1,1,45,2,,0,1,0,0,0,0,0,0,0,0,0,0,0,897,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,3465,0,0,0,0,0,0,.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186.9412,20701,134,27.92335,.78,197.29,483000,21733.47,21171.01,2124.61,10032.67,0,0,1900,283,3239,694,1497,0,0,0,1200,1181,734,724,0,0,2842,0,20260,21244,0,41504,15123.6,0,410,620,521,1,1,49,1,,0,0,2,0,0,0,0,0,0,0,0,0,0,1237,1237,0,0,0,570,570,0,0,0,84,840,0,0,0,0,454,0,0,0,0,0,0,0,0,14188.59,0,92,0,0,116,116,.42,.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.8571,8008,220,26.70929,1,228.7,828000,36066.45,0,722.83,15049,0,0,0,0,5349,114,1141,0,0,0,1450,2206,173,175,0,0,1525,0,0,10095,17112,27207,12206,0,0,0,364,1,1,57,3,,0,0,0,0,0,0,0,0,0,4070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,0,0,0,0,363,0,0,0,880,880,0,0,0,8135.96,0,0,0,0,101,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.34375,11986,411,64.34512,.58,42.3,200000,470.71,0,3816.34,8694.98,0,0,0,0,452,0,1410,0,0,0,55,12,0,0,0,0,2010,0,0,886,400,1286,16297,0,0,0,0,1,1,64,1,,0,0,0,0,0,0,0,0,0,8635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4127,0,3535,0,0,0,0,163,163,.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.176,24271,422,60.70294,1,561.75,1200000,34882.09,107416.8,19662.54,15049,0,0,0,4192,20659,5985,5608,0,0,0,1560,5407,2008,393,0,0,3167,63491.54,40305,0,0,103796.5,24628,1401,0,0,560,1,1,41,3,,0,0,0,89203,0,0,0,0,0,8575,0,0,0,0,0,0,0,0,2908,2908,0,0,0,0,303,0,0,0,0,151,0,0,0,0,0,0,3428,0,12625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.48,0,42000,218602,56407.54,4601,6269,3902.37,5169.93,8038,195950,2250,0,206044,30697.2,35618.5,27.00876,34.99322,0
62,21185,114,105.2184,1.05,579.48,1800000,73237.44,34972.31,4017.75,15049,0,16950,650,5452,11471,1572,2450,270,0,0,1171,4940,488,785,3300,0,4434,0,34529,16861,51983,103373,37300,0,0,0,257,1,1,43,1,,0,0,1,40578,0,280,0,0,0,0,0,0,0,1883,1883,0,0,0,1314,1314,0,0,0,63,2235,0,0,0,0,1237,0,0,0,0,0,0,0,0,37300,0,0,0,0,302,302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
